title;             KiB;             MiB;             GiB;          n;          r;             min;             max;            mean;                 stddev (%);      MiB/s
UNROLL8(O0);         234.375;           0.229;           0.000;        100;         55;     1605965.673;     1667520.545;     1630857.616;       17363.228 ( 1.065 %);     46.781
UNROLL8(O1);         234.375;           0.229;           0.000;        100;         55;      396792.782;      436819.691;      404640.341;        9904.749 ( 2.448 %);    188.548
UNROLL8(O2);         234.375;           0.229;           0.000;        100;         55;      366771.982;      403023.855;      374879.483;        7925.474 ( 2.114 %);    203.516
UNROLL8(O3);         234.375;           0.229;           0.000;        100;         55;      364051.091;      396634.582;      371668.993;        6424.100 ( 1.728 %);    205.274
UNROLL8(OFast);         234.375;           0.229;           0.000;        100;         55;      357681.727;      448473.764;      370469.002;       17596.499 ( 4.750 %);    205.939
